check_id,run_id,run_date,report_name,source_system,location_id,check_name,records_tested,failed_records,pass_rate
DQ-004744,RUN-002397,2026-02-22,Daily Incident Intake,Safety Logic,LOC-1065,location_id_present,270,7,0.9741
DQ-004745,RUN-002397,2026-02-22,Daily Incident Intake,Safety Logic,LOC-1065,incident_key_unique,349,8,0.9771
DQ-004746,RUN-002397,2026-02-22,Daily Incident Intake,Safety Logic,LOC-1065,completion_date_present,213,7,0.9671
DQ-004747,RUN-002174,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1059,location_id_present,152,2,0.9868
DQ-004748,RUN-002174,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1059,completion_date_present,353,8,0.9773
DQ-004749,RUN-002174,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1059,vendor_credential_current,224,10,0.9554
DQ-004750,RUN-005564,2026-04-27,Ad Hoc Leader Request,Corporate Request,LOC-1050,source_extract_arrived,299,7,0.9766
DQ-004751,RUN-005564,2026-04-27,Ad Hoc Leader Request,Corporate Request,LOC-1050,corrective_action_status_valid,114,6,0.9474
DQ-004752,RUN-005564,2026-04-27,Ad Hoc Leader Request,Corporate Request,LOC-1050,completion_date_present,115,6,0.9478
DQ-004753,RUN-005086,2026-04-17,Daily Incident Intake,Safety Logic,LOC-1051,vendor_credential_current,121,9,0.9256
DQ-004754,RUN-005086,2026-04-17,Daily Incident Intake,Safety Logic,LOC-1051,source_extract_arrived,329,13,0.9605
DQ-004755,RUN-005086,2026-04-17,Daily Incident Intake,Safety Logic,LOC-1051,incident_key_unique,290,6,0.9793
DQ-004756,RUN-002726,2026-02-28,Daily Incident Intake,Safety Logic,LOC-1024,employee_partner_mapped,335,22,0.9343
DQ-004757,RUN-002726,2026-02-28,Daily Incident Intake,Safety Logic,LOC-1024,location_id_present,350,6,0.9829
DQ-004758,RUN-002726,2026-02-28,Daily Incident Intake,Safety Logic,LOC-1024,vendor_credential_current,310,14,0.9548
DQ-004759,RUN-002183,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1047,completion_date_present,287,4,0.9861
DQ-004760,RUN-002183,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1047,location_id_present,184,3,0.9837
DQ-004761,RUN-002183,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1047,incident_key_unique,341,9,0.9736
DQ-004762,RUN-004349,2026-04-01,Ad Hoc Leader Request,Corporate Request,LOC-1030,incident_key_unique,248,11,0.9556
DQ-004763,RUN-004349,2026-04-01,Ad Hoc Leader Request,Corporate Request,LOC-1030,source_extract_arrived,213,9,0.9577
DQ-004764,RUN-004349,2026-04-01,Ad Hoc Leader Request,Corporate Request,LOC-1030,location_id_present,255,5,0.9804
DQ-004765,RUN-008425,2026-06-25,Daily Incident Intake,Safety Logic,LOC-1067,corrective_action_status_valid,333,12,0.964
DQ-004766,RUN-008425,2026-06-25,Daily Incident Intake,Safety Logic,LOC-1067,incident_key_unique,95,1,0.9895
DQ-004767,RUN-008425,2026-06-25,Daily Incident Intake,Safety Logic,LOC-1067,completion_date_present,161,7,0.9565
DQ-004768,RUN-003658,2026-03-17,Ad Hoc Leader Request,Corporate Request,LOC-1052,vendor_credential_current,121,3,0.9752
DQ-004769,RUN-003658,2026-03-17,Ad Hoc Leader Request,Corporate Request,LOC-1052,employee_partner_mapped,249,10,0.9598
DQ-004770,RUN-003658,2026-03-17,Ad Hoc Leader Request,Corporate Request,LOC-1052,location_id_present,346,4,0.9884
DQ-004771,RUN-000236,2026-01-05,Weekly Exception Review,Safety Logic,LOC-1055,incident_key_unique,82,0,1.0
DQ-004772,RUN-000236,2026-01-05,Weekly Exception Review,Safety Logic,LOC-1055,employee_partner_mapped,118,4,0.9661
DQ-004773,RUN-000236,2026-01-05,Weekly Exception Review,Safety Logic,LOC-1055,vendor_credential_current,230,11,0.9522
DQ-004774,RUN-004417,2026-04-02,Ad Hoc Leader Request,Corporate Request,LOC-1037,source_extract_arrived,244,6,0.9754
DQ-004775,RUN-004417,2026-04-02,Ad Hoc Leader Request,Corporate Request,LOC-1037,incident_key_unique,228,5,0.9781
DQ-004776,RUN-004417,2026-04-02,Ad Hoc Leader Request,Corporate Request,LOC-1037,location_id_present,335,3,0.991
DQ-004777,RUN-007501,2026-06-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1013,corrective_action_status_valid,255,14,0.9451
DQ-004778,RUN-007501,2026-06-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1013,employee_partner_mapped,331,13,0.9607
DQ-004779,RUN-007501,2026-06-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1013,vendor_credential_current,341,15,0.956
DQ-004780,RUN-002816,2026-03-02,Contractor Compliance Snapshot,ISN,LOC-1004,vendor_credential_current,78,6,0.9231
DQ-004781,RUN-002816,2026-03-02,Contractor Compliance Snapshot,ISN,LOC-1004,location_id_present,76,2,0.9737
DQ-004782,RUN-002816,2026-03-02,Contractor Compliance Snapshot,ISN,LOC-1004,completion_date_present,225,9,0.96
DQ-004783,RUN-005417,2026-04-26,Daily Incident Intake,Safety Logic,LOC-1028,location_id_present,161,1,0.9938
DQ-004784,RUN-005417,2026-04-26,Daily Incident Intake,Safety Logic,LOC-1028,employee_partner_mapped,223,8,0.9641
DQ-004785,RUN-005417,2026-04-26,Daily Incident Intake,Safety Logic,LOC-1028,completion_date_present,217,10,0.9539
DQ-004786,RUN-004747,2026-04-08,Daily Incident Intake,Safety Logic,LOC-1056,employee_partner_mapped,100,4,0.96
DQ-004787,RUN-004747,2026-04-08,Daily Incident Intake,Safety Logic,LOC-1056,source_extract_arrived,86,1,0.9884
DQ-004788,RUN-004747,2026-04-08,Daily Incident Intake,Safety Logic,LOC-1056,incident_key_unique,101,3,0.9703
DQ-004789,RUN-005938,2026-05-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1058,location_id_present,118,2,0.9831
DQ-004790,RUN-005938,2026-05-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1058,vendor_credential_current,237,10,0.9578
DQ-004791,RUN-005938,2026-05-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1058,source_extract_arrived,313,11,0.9649
DQ-004792,RUN-002840,2026-03-02,Contractor Compliance Snapshot,ISN,LOC-1048,source_extract_arrived,291,6,0.9794
DQ-004793,RUN-002840,2026-03-02,Contractor Compliance Snapshot,ISN,LOC-1048,employee_partner_mapped,280,11,0.9607
DQ-004794,RUN-002840,2026-03-02,Contractor Compliance Snapshot,ISN,LOC-1048,incident_key_unique,336,4,0.9881
DQ-004795,RUN-005261,2026-04-20,PPE Readiness Tracker,PICS,LOC-1009,employee_partner_mapped,344,26,0.9244
DQ-004796,RUN-005261,2026-04-20,PPE Readiness Tracker,PICS,LOC-1009,source_extract_arrived,266,20,0.9248
DQ-004797,RUN-005261,2026-04-20,PPE Readiness Tracker,PICS,LOC-1009,completion_date_present,327,19,0.9419
DQ-004798,RUN-000841,2026-01-17,Daily Incident Intake,Safety Logic,LOC-1045,incident_key_unique,112,2,0.9821
DQ-004799,RUN-000841,2026-01-17,Daily Incident Intake,Safety Logic,LOC-1045,employee_partner_mapped,138,8,0.942
DQ-004800,RUN-000841,2026-01-17,Daily Incident Intake,Safety Logic,LOC-1045,source_extract_arrived,102,4,0.9608
DQ-004801,RUN-000188,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1068,location_id_present,303,13,0.9571
DQ-004802,RUN-000188,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1068,incident_key_unique,295,11,0.9627
DQ-004803,RUN-000188,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1068,vendor_credential_current,338,27,0.9201
DQ-004804,RUN-006976,2026-05-25,PPE Readiness Tracker,PICS,LOC-1028,vendor_credential_current,129,11,0.9147
DQ-004805,RUN-006976,2026-05-25,PPE Readiness Tracker,PICS,LOC-1028,location_id_present,307,21,0.9316
DQ-004806,RUN-006976,2026-05-25,PPE Readiness Tracker,PICS,LOC-1028,completion_date_present,257,11,0.9572
DQ-004807,RUN-004470,2026-04-05,Daily Incident Intake,Safety Logic,LOC-1072,source_extract_arrived,336,7,0.9792
DQ-004808,RUN-004470,2026-04-05,Daily Incident Intake,Safety Logic,LOC-1072,incident_key_unique,90,1,0.9889
DQ-004809,RUN-004470,2026-04-05,Daily Incident Intake,Safety Logic,LOC-1072,vendor_credential_current,243,11,0.9547
DQ-004810,RUN-002979,2026-03-05,Daily Incident Intake,Safety Logic,LOC-1024,vendor_credential_current,240,9,0.9625
DQ-004811,RUN-002979,2026-03-05,Daily Incident Intake,Safety Logic,LOC-1024,completion_date_present,295,7,0.9763
DQ-004812,RUN-002979,2026-03-05,Daily Incident Intake,Safety Logic,LOC-1024,incident_key_unique,337,8,0.9763
DQ-004813,RUN-008723,2026-06-30,Daily Incident Intake,Safety Logic,LOC-1009,source_extract_arrived,160,6,0.9625
DQ-004814,RUN-008723,2026-06-30,Daily Incident Intake,Safety Logic,LOC-1009,employee_partner_mapped,177,10,0.9435
DQ-004815,RUN-008723,2026-06-30,Daily Incident Intake,Safety Logic,LOC-1009,corrective_action_status_valid,295,6,0.9797
DQ-004816,RUN-005138,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1036,source_extract_arrived,287,9,0.9686
DQ-004817,RUN-005138,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1036,completion_date_present,81,3,0.963
DQ-004818,RUN-005138,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1036,incident_key_unique,161,2,0.9876
DQ-004819,RUN-003253,2026-03-10,Daily Incident Intake,Safety Logic,LOC-1005,source_extract_arrived,323,6,0.9814
DQ-004820,RUN-003253,2026-03-10,Daily Incident Intake,Safety Logic,LOC-1005,location_id_present,299,2,0.9933
DQ-004821,RUN-003253,2026-03-10,Daily Incident Intake,Safety Logic,LOC-1005,employee_partner_mapped,165,8,0.9515
DQ-004822,RUN-000206,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1001,employee_partner_mapped,219,7,0.968
DQ-004823,RUN-000206,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1001,vendor_credential_current,302,16,0.947
DQ-004824,RUN-000206,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1001,corrective_action_status_valid,277,10,0.9639
DQ-004825,RUN-003761,2026-03-20,Daily Incident Intake,Safety Logic,LOC-1030,vendor_credential_current,169,14,0.9172
DQ-004826,RUN-003761,2026-03-20,Daily Incident Intake,Safety Logic,LOC-1030,employee_partner_mapped,234,12,0.9487
DQ-004827,RUN-003761,2026-03-20,Daily Incident Intake,Safety Logic,LOC-1030,corrective_action_status_valid,278,8,0.9712
DQ-004828,RUN-006616,2026-05-18,Contractor Compliance Snapshot,ISN,LOC-1009,source_extract_arrived,109,6,0.945
DQ-004829,RUN-006616,2026-05-18,Contractor Compliance Snapshot,ISN,LOC-1009,corrective_action_status_valid,286,11,0.9615
DQ-004830,RUN-006616,2026-05-18,Contractor Compliance Snapshot,ISN,LOC-1009,incident_key_unique,342,16,0.9532
DQ-004831,RUN-000428,2026-01-07,Daily Incident Intake,Safety Logic,LOC-1001,vendor_credential_current,272,9,0.9669
DQ-004832,RUN-000428,2026-01-07,Daily Incident Intake,Safety Logic,LOC-1001,employee_partner_mapped,207,6,0.971
DQ-004833,RUN-000428,2026-01-07,Daily Incident Intake,Safety Logic,LOC-1001,incident_key_unique,156,1,0.9936
DQ-004834,RUN-003369,2026-03-14,Daily Incident Intake,Safety Logic,LOC-1063,incident_key_unique,182,7,0.9615
DQ-004835,RUN-003369,2026-03-14,Daily Incident Intake,Safety Logic,LOC-1063,employee_partner_mapped,92,2,0.9783
DQ-004836,RUN-003369,2026-03-14,Daily Incident Intake,Safety Logic,LOC-1063,corrective_action_status_valid,213,5,0.9765
DQ-004837,RUN-008511,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1028,source_extract_arrived,225,7,0.9689
DQ-004838,RUN-008511,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1028,location_id_present,253,4,0.9842
DQ-004839,RUN-008511,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1028,incident_key_unique,334,4,0.988
DQ-004840,RUN-003726,2026-03-19,Daily Incident Intake,Safety Logic,LOC-1042,location_id_present,294,3,0.9898
DQ-004841,RUN-003726,2026-03-19,Daily Incident Intake,Safety Logic,LOC-1042,vendor_credential_current,86,3,0.9651
DQ-004842,RUN-003726,2026-03-19,Daily Incident Intake,Safety Logic,LOC-1042,source_extract_arrived,207,8,0.9614
DQ-004843,RUN-002691,2026-02-27,Ad Hoc Leader Request,Corporate Request,LOC-1030,employee_partner_mapped,164,11,0.9329
DQ-004844,RUN-002691,2026-02-27,Ad Hoc Leader Request,Corporate Request,LOC-1030,location_id_present,77,0,1.0
DQ-004845,RUN-002691,2026-02-27,Ad Hoc Leader Request,Corporate Request,LOC-1030,vendor_credential_current,288,11,0.9618
DQ-004846,RUN-008409,2026-06-24,Daily Incident Intake,Safety Logic,LOC-1066,location_id_present,215,2,0.9907
DQ-004847,RUN-008409,2026-06-24,Daily Incident Intake,Safety Logic,LOC-1066,corrective_action_status_valid,226,7,0.969
DQ-004848,RUN-008409,2026-06-24,Daily Incident Intake,Safety Logic,LOC-1066,employee_partner_mapped,322,17,0.9472
DQ-004849,RUN-001177,2026-01-25,Daily Incident Intake,Safety Logic,LOC-1032,location_id_present,323,5,0.9845
DQ-004850,RUN-001177,2026-01-25,Daily Incident Intake,Safety Logic,LOC-1032,employee_partner_mapped,266,7,0.9737
DQ-004851,RUN-001177,2026-01-25,Daily Incident Intake,Safety Logic,LOC-1032,vendor_credential_current,280,15,0.9464
DQ-004852,RUN-007410,2026-06-03,Daily Incident Intake,Safety Logic,LOC-1023,employee_partner_mapped,280,8,0.9714
DQ-004853,RUN-007410,2026-06-03,Daily Incident Intake,Safety Logic,LOC-1023,incident_key_unique,290,5,0.9828
DQ-004854,RUN-007410,2026-06-03,Daily Incident Intake,Safety Logic,LOC-1023,completion_date_present,130,3,0.9769
DQ-004855,RUN-004398,2026-04-02,Ad Hoc Leader Request,Corporate Request,LOC-1025,completion_date_present,211,5,0.9763
DQ-004856,RUN-004398,2026-04-02,Ad Hoc Leader Request,Corporate Request,LOC-1025,location_id_present,336,7,0.9792
DQ-004857,RUN-004398,2026-04-02,Ad Hoc Leader Request,Corporate Request,LOC-1025,corrective_action_status_valid,139,5,0.964
DQ-004858,RUN-001162,2026-01-25,Daily Incident Intake,Safety Logic,LOC-1034,source_extract_arrived,333,7,0.979
DQ-004859,RUN-001162,2026-01-25,Daily Incident Intake,Safety Logic,LOC-1034,vendor_credential_current,296,11,0.9628
DQ-004860,RUN-001162,2026-01-25,Daily Incident Intake,Safety Logic,LOC-1034,corrective_action_status_valid,353,8,0.9773
DQ-004861,RUN-007745,2026-06-08,Ad Hoc Leader Request,Corporate Request,LOC-1024,incident_key_unique,342,14,0.9591
DQ-004862,RUN-007745,2026-06-08,Ad Hoc Leader Request,Corporate Request,LOC-1024,source_extract_arrived,312,10,0.9679
DQ-004863,RUN-007745,2026-06-08,Ad Hoc Leader Request,Corporate Request,LOC-1024,employee_partner_mapped,81,3,0.963
DQ-004864,RUN-006421,2026-05-14,Daily Incident Intake,Safety Logic,LOC-1034,location_id_present,156,0,1.0
DQ-004865,RUN-006421,2026-05-14,Daily Incident Intake,Safety Logic,LOC-1034,incident_key_unique,322,8,0.9752
DQ-004866,RUN-006421,2026-05-14,Daily Incident Intake,Safety Logic,LOC-1034,source_extract_arrived,244,8,0.9672
DQ-004867,RUN-007829,2026-06-11,Daily Incident Intake,Safety Logic,LOC-1013,employee_partner_mapped,165,6,0.9636
DQ-004868,RUN-007829,2026-06-11,Daily Incident Intake,Safety Logic,LOC-1013,vendor_credential_current,143,7,0.951
DQ-004869,RUN-007829,2026-06-11,Daily Incident Intake,Safety Logic,LOC-1013,corrective_action_status_valid,172,6,0.9651
DQ-004870,RUN-000373,2026-01-05,PPE Readiness Tracker,PICS,LOC-1002,incident_key_unique,217,9,0.9585
DQ-004871,RUN-000373,2026-01-05,PPE Readiness Tracker,PICS,LOC-1002,location_id_present,316,21,0.9335
DQ-004872,RUN-000373,2026-01-05,PPE Readiness Tracker,PICS,LOC-1002,vendor_credential_current,320,28,0.9125
DQ-004873,RUN-007416,2026-06-04,Daily Incident Intake,Safety Logic,LOC-1045,completion_date_present,213,9,0.9577
DQ-004874,RUN-007416,2026-06-04,Daily Incident Intake,Safety Logic,LOC-1045,vendor_credential_current,237,10,0.9578
DQ-004875,RUN-007416,2026-06-04,Daily Incident Intake,Safety Logic,LOC-1045,source_extract_arrived,117,3,0.9744
DQ-004876,RUN-007121,2026-05-29,Daily Incident Intake,Safety Logic,LOC-1034,source_extract_arrived,101,3,0.9703
DQ-004877,RUN-007121,2026-05-29,Daily Incident Intake,Safety Logic,LOC-1034,corrective_action_status_valid,180,2,0.9889
DQ-004878,RUN-007121,2026-05-29,Daily Incident Intake,Safety Logic,LOC-1034,completion_date_present,196,4,0.9796
DQ-004879,RUN-000573,2026-01-12,Daily Incident Intake,Safety Logic,LOC-1024,incident_key_unique,213,3,0.9859
DQ-004880,RUN-000573,2026-01-12,Daily Incident Intake,Safety Logic,LOC-1024,location_id_present,237,4,0.9831
DQ-004881,RUN-000573,2026-01-12,Daily Incident Intake,Safety Logic,LOC-1024,vendor_credential_current,331,16,0.9517
DQ-004882,RUN-006381,2026-05-13,Daily Incident Intake,Safety Logic,LOC-1063,source_extract_arrived,121,4,0.9669
DQ-004883,RUN-006381,2026-05-13,Daily Incident Intake,Safety Logic,LOC-1063,employee_partner_mapped,117,3,0.9744
DQ-004884,RUN-006381,2026-05-13,Daily Incident Intake,Safety Logic,LOC-1063,completion_date_present,265,5,0.9811
DQ-004885,RUN-006046,2026-05-06,Daily Incident Intake,Safety Logic,LOC-1064,employee_partner_mapped,96,5,0.9479
DQ-004886,RUN-006046,2026-05-06,Daily Incident Intake,Safety Logic,LOC-1064,location_id_present,171,0,1.0
DQ-004887,RUN-006046,2026-05-06,Daily Incident Intake,Safety Logic,LOC-1064,corrective_action_status_valid,142,6,0.9577
DQ-004888,RUN-000607,2026-01-12,Weekly Exception Review,Safety Logic,LOC-1008,vendor_credential_current,149,8,0.9463
DQ-004889,RUN-000607,2026-01-12,Weekly Exception Review,Safety Logic,LOC-1008,source_extract_arrived,337,16,0.9525
DQ-004890,RUN-000607,2026-01-12,Weekly Exception Review,Safety Logic,LOC-1008,completion_date_present,235,11,0.9532
DQ-004891,RUN-003544,2026-03-16,Chemical SDS Coverage,MSDS,LOC-1043,vendor_credential_current,345,15,0.9565
DQ-004892,RUN-003544,2026-03-16,Chemical SDS Coverage,MSDS,LOC-1043,source_extract_arrived,112,5,0.9554
DQ-004893,RUN-003544,2026-03-16,Chemical SDS Coverage,MSDS,LOC-1043,completion_date_present,219,8,0.9635
DQ-004894,RUN-000071,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1002,corrective_action_status_valid,290,8,0.9724
DQ-004895,RUN-000071,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1002,employee_partner_mapped,121,4,0.9669
DQ-004896,RUN-000071,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1002,completion_date_present,229,7,0.9694
DQ-004897,RUN-003444,2026-03-15,Daily Incident Intake,Safety Logic,LOC-1017,completion_date_present,180,4,0.9778
DQ-004898,RUN-003444,2026-03-15,Daily Incident Intake,Safety Logic,LOC-1017,corrective_action_status_valid,193,7,0.9637
DQ-004899,RUN-003444,2026-03-15,Daily Incident Intake,Safety Logic,LOC-1017,vendor_credential_current,354,15,0.9576
DQ-004900,RUN-007348,2026-06-01,PPE Readiness Tracker,PICS,LOC-1067,completion_date_present,331,14,0.9577
DQ-004901,RUN-007348,2026-06-01,PPE Readiness Tracker,PICS,LOC-1067,employee_partner_mapped,185,12,0.9351
DQ-004902,RUN-007348,2026-06-01,PPE Readiness Tracker,PICS,LOC-1067,incident_key_unique,256,11,0.957
DQ-004903,RUN-007062,2026-05-26,Daily Incident Intake,Safety Logic,LOC-1005,incident_key_unique,349,14,0.9599
DQ-004904,RUN-007062,2026-05-26,Daily Incident Intake,Safety Logic,LOC-1005,corrective_action_status_valid,90,2,0.9778
DQ-004905,RUN-007062,2026-05-26,Daily Incident Intake,Safety Logic,LOC-1005,employee_partner_mapped,178,3,0.9831
DQ-004906,RUN-001185,2026-01-25,Daily Incident Intake,Safety Logic,LOC-1063,employee_partner_mapped,190,9,0.9526
DQ-004907,RUN-001185,2026-01-25,Daily Incident Intake,Safety Logic,LOC-1063,corrective_action_status_valid,123,5,0.9593
DQ-004908,RUN-001185,2026-01-25,Daily Incident Intake,Safety Logic,LOC-1063,vendor_credential_current,117,4,0.9658
DQ-004909,RUN-002781,2026-03-02,Daily Incident Intake,Safety Logic,LOC-1021,source_extract_arrived,314,14,0.9554
DQ-004910,RUN-002781,2026-03-02,Daily Incident Intake,Safety Logic,LOC-1021,employee_partner_mapped,137,6,0.9562
DQ-004911,RUN-002781,2026-03-02,Daily Incident Intake,Safety Logic,LOC-1021,incident_key_unique,337,4,0.9881
DQ-004912,RUN-003840,2026-03-23,Daily Incident Intake,Safety Logic,LOC-1041,employee_partner_mapped,198,8,0.9596
DQ-004913,RUN-003840,2026-03-23,Daily Incident Intake,Safety Logic,LOC-1041,vendor_credential_current,88,8,0.9091
DQ-004914,RUN-003840,2026-03-23,Daily Incident Intake,Safety Logic,LOC-1041,incident_key_unique,220,8,0.9636
DQ-004915,RUN-002825,2026-03-02,Contractor Compliance Snapshot,ISN,LOC-1003,corrective_action_status_valid,125,5,0.96
DQ-004916,RUN-002825,2026-03-02,Contractor Compliance Snapshot,ISN,LOC-1003,employee_partner_mapped,88,3,0.9659
DQ-004917,RUN-002825,2026-03-02,Contractor Compliance Snapshot,ISN,LOC-1003,completion_date_present,207,4,0.9807
DQ-004918,RUN-004400,2026-04-02,Ad Hoc Leader Request,Corporate Request,LOC-1038,corrective_action_status_valid,76,2,0.9737
DQ-004919,RUN-004400,2026-04-02,Ad Hoc Leader Request,Corporate Request,LOC-1038,completion_date_present,79,3,0.962
DQ-004920,RUN-004400,2026-04-02,Ad Hoc Leader Request,Corporate Request,LOC-1038,employee_partner_mapped,239,8,0.9665
DQ-004921,RUN-006021,2026-05-06,Daily Incident Intake,Safety Logic,LOC-1021,corrective_action_status_valid,153,5,0.9673
DQ-004922,RUN-006021,2026-05-06,Daily Incident Intake,Safety Logic,LOC-1021,employee_partner_mapped,231,11,0.9524
DQ-004923,RUN-006021,2026-05-06,Daily Incident Intake,Safety Logic,LOC-1021,source_extract_arrived,328,13,0.9604
DQ-004924,RUN-002451,2026-02-23,Weekly Exception Review,Safety Logic,LOC-1071,source_extract_arrived,270,7,0.9741
DQ-004925,RUN-002451,2026-02-23,Weekly Exception Review,Safety Logic,LOC-1071,location_id_present,130,2,0.9846
DQ-004926,RUN-002451,2026-02-23,Weekly Exception Review,Safety Logic,LOC-1071,employee_partner_mapped,141,7,0.9504
DQ-004927,RUN-005572,2026-04-27,Ad Hoc Leader Request,Corporate Request,LOC-1011,incident_key_unique,255,5,0.9804
DQ-004928,RUN-005572,2026-04-27,Ad Hoc Leader Request,Corporate Request,LOC-1011,vendor_credential_current,313,14,0.9553
DQ-004929,RUN-005572,2026-04-27,Ad Hoc Leader Request,Corporate Request,LOC-1011,location_id_present,246,4,0.9837
DQ-004930,RUN-005386,2026-04-25,Daily Incident Intake,Safety Logic,LOC-1067,employee_partner_mapped,231,15,0.9351
DQ-004931,RUN-005386,2026-04-25,Daily Incident Intake,Safety Logic,LOC-1067,location_id_present,194,4,0.9794
DQ-004932,RUN-005386,2026-04-25,Daily Incident Intake,Safety Logic,LOC-1067,source_extract_arrived,329,14,0.9574
DQ-004933,RUN-002410,2026-02-22,Ad Hoc Leader Request,Corporate Request,LOC-1063,source_extract_arrived,113,2,0.9823
DQ-004934,RUN-002410,2026-02-22,Ad Hoc Leader Request,Corporate Request,LOC-1063,location_id_present,277,3,0.9892
DQ-004935,RUN-002410,2026-02-22,Ad Hoc Leader Request,Corporate Request,LOC-1063,incident_key_unique,327,9,0.9725
DQ-004936,RUN-003220,2026-03-09,Chemical SDS Coverage,MSDS,LOC-1067,vendor_credential_current,346,13,0.9624
DQ-004937,RUN-003220,2026-03-09,Chemical SDS Coverage,MSDS,LOC-1067,location_id_present,314,6,0.9809
DQ-004938,RUN-003220,2026-03-09,Chemical SDS Coverage,MSDS,LOC-1067,completion_date_present,127,5,0.9606
DQ-004939,RUN-003882,2026-03-23,Weekly Exception Review,Safety Logic,LOC-1023,location_id_present,151,1,0.9934
DQ-004940,RUN-003882,2026-03-23,Weekly Exception Review,Safety Logic,LOC-1023,source_extract_arrived,94,2,0.9787
DQ-004941,RUN-003882,2026-03-23,Weekly Exception Review,Safety Logic,LOC-1023,completion_date_present,273,5,0.9817
DQ-004942,RUN-006106,2026-05-08,Daily Incident Intake,Safety Logic,LOC-1006,location_id_present,287,7,0.9756
DQ-004943,RUN-006106,2026-05-08,Daily Incident Intake,Safety Logic,LOC-1006,completion_date_present,282,14,0.9504
DQ-004944,RUN-006106,2026-05-08,Daily Incident Intake,Safety Logic,LOC-1006,corrective_action_status_valid,328,15,0.9543
DQ-004945,RUN-000537,2026-01-11,Daily Incident Intake,Safety Logic,LOC-1014,corrective_action_status_valid,266,8,0.9699
DQ-004946,RUN-000537,2026-01-11,Daily Incident Intake,Safety Logic,LOC-1014,incident_key_unique,259,9,0.9653
DQ-004947,RUN-000537,2026-01-11,Daily Incident Intake,Safety Logic,LOC-1014,completion_date_present,289,8,0.9723
DQ-004948,RUN-000540,2026-01-11,Daily Incident Intake,Safety Logic,LOC-1007,completion_date_present,191,7,0.9634
DQ-004949,RUN-000540,2026-01-11,Daily Incident Intake,Safety Logic,LOC-1007,vendor_credential_current,238,7,0.9706
DQ-004950,RUN-000540,2026-01-11,Daily Incident Intake,Safety Logic,LOC-1007,employee_partner_mapped,241,13,0.9461
DQ-004951,RUN-004898,2026-04-13,Contractor Compliance Snapshot,ISN,LOC-1066,employee_partner_mapped,122,3,0.9754
DQ-004952,RUN-004898,2026-04-13,Contractor Compliance Snapshot,ISN,LOC-1066,location_id_present,187,3,0.984
DQ-004953,RUN-004898,2026-04-13,Contractor Compliance Snapshot,ISN,LOC-1066,incident_key_unique,116,1,0.9914
DQ-004954,RUN-003366,2026-03-14,Daily Incident Intake,Safety Logic,LOC-1015,source_extract_arrived,82,3,0.9634
DQ-004955,RUN-003366,2026-03-14,Daily Incident Intake,Safety Logic,LOC-1015,corrective_action_status_valid,79,2,0.9747
DQ-004956,RUN-003366,2026-03-14,Daily Incident Intake,Safety Logic,LOC-1015,completion_date_present,318,10,0.9686
DQ-004957,RUN-006549,2026-05-18,Daily Incident Intake,Safety Logic,LOC-1014,location_id_present,190,0,1.0
DQ-004958,RUN-006549,2026-05-18,Daily Incident Intake,Safety Logic,LOC-1014,corrective_action_status_valid,100,1,0.99
DQ-004959,RUN-006549,2026-05-18,Daily Incident Intake,Safety Logic,LOC-1014,source_extract_arrived,223,5,0.9776
DQ-004960,RUN-007743,2026-06-08,Ad Hoc Leader Request,Corporate Request,LOC-1012,incident_key_unique,96,2,0.9792
DQ-004961,RUN-007743,2026-06-08,Ad Hoc Leader Request,Corporate Request,LOC-1012,corrective_action_status_valid,211,9,0.9573
DQ-004962,RUN-007743,2026-06-08,Ad Hoc Leader Request,Corporate Request,LOC-1012,location_id_present,317,11,0.9653
DQ-004963,RUN-008667,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1043,completion_date_present,261,7,0.9732
DQ-004964,RUN-008667,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1043,incident_key_unique,221,5,0.9774
