run_id,run_date,report_name,cadence,source_system,location_id,region,division,support_tier,sla_hours,refresh_delay_hours,sla_met,records_expected,completeness_rate,duplicate_keys,unmapped_records,completed_at
RUN-007492,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1022,Midwest,Facility Services,high_touch,5,1.61,True,211,0.9691,2,2,2026-06-05T09:36:36.939560083
RUN-007493,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1017,Midwest,First Aid & Safety,standard,5,3.73,True,418,0.9524,4,1,2026-06-05T11:43:33.628797926
RUN-007494,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1040,Southeast,First Aid & Safety,high_touch,5,1.85,True,148,0.931,2,3,2026-06-05T09:50:50.014728597
RUN-007495,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1051,South Central,Uniform Rental,standard,5,2.83,True,313,0.9752,1,1,2026-06-05T10:50:00.171554374
RUN-007496,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1010,Great Lakes,Facility Services,high_touch,5,2.39,True,306,0.9441,1,8,2026-06-05T10:23:29.651411388
RUN-007497,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1066,West,First Aid & Safety,high_touch,5,4.81,True,195,0.981,1,4,2026-06-05T12:48:45.292039983
RUN-007498,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1016,Midwest,First Aid & Safety,standard,5,2.19,True,211,0.9734,0,1,2026-06-05T10:11:18.257383441
RUN-007499,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1026,Northeast,Uniform Rental,standard,5,3.42,True,371,0.9685,5,5,2026-06-05T11:25:15.097799234
RUN-007500,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1056,South Central,Fire Protection,standard,5,1.89,True,206,0.9321,1,0,2026-06-05T09:53:15.498025359
RUN-007501,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1013,Midwest,Uniform Rental,standard,5,5.85,False,201,0.999,4,2,2026-06-05T13:51:14.828477437
RUN-007502,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1036,Northeast,Facility Services,standard,5,0.1,True,405,0.9924,4,0,2026-06-05T08:06:00
RUN-007503,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1014,Midwest,Uniform Rental,high_touch,5,0.56,True,219,0.9705,0,7,2026-06-05T08:33:53.518740068
RUN-007504,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1033,Northeast,Fire Protection,high_touch,5,7.59,False,302,0.9604,3,5,2026-06-05T15:35:35.240027168
RUN-007505,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1044,Southeast,Fire Protection,high_touch,5,1.62,True,245,0.9938,2,5,2026-06-05T09:37:14.841815005
RUN-007506,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1049,South Central,Uniform Rental,standard,5,1.17,True,349,0.9556,0,1,2026-06-05T09:10:01.264404285
RUN-007507,2026-06-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1002,Great Lakes,Uniform Rental,high_touch,5,4.13,True,181,0.9373,2,4,2026-06-05T12:07:48.860934271
RUN-007508,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1066,West,First Aid & Safety,high_touch,6,7.33,False,116,0.9408,1,1,2026-06-05T15:19:31.859168373
RUN-007509,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1027,Northeast,Uniform Rental,standard,6,1.56,True,135,0.9551,1,7,2026-06-05T09:33:32.266192312
RUN-007510,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1071,West,Facility Services,standard,6,5.39,True,276,0.9424,1,5,2026-06-05T13:23:24.294068352
RUN-007511,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1072,West,Facility Services,standard,6,3.23,True,250,0.9378,1,3,2026-06-05T11:14:03.434356517
RUN-007512,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1020,Midwest,Fire Protection,standard,6,4.1,True,237,0.9613,0,3,2026-06-05T12:06:07.593986409
RUN-007513,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1001,Great Lakes,Uniform Rental,high_touch,6,4.32,True,404,0.9373,0,7,2026-06-05T12:19:16.997501663
RUN-007514,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1042,Southeast,First Aid & Safety,high_touch,6,4.36,True,271,0.9795,0,6,2026-06-05T12:21:20.190481342
RUN-007515,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1061,West,Uniform Rental,high_touch,6,7.7,False,117,0.934,1,7,2026-06-05T15:42:08.762980627
RUN-007516,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1039,Southeast,Uniform Rental,high_touch,6,6.4,False,196,0.9294,1,1,2026-06-05T14:23:57.400125626
RUN-007517,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1070,West,Facility Services,high_touch,6,6.75,False,263,0.9134,0,6,2026-06-05T14:44:51.836249176
RUN-007518,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1023,Midwest,Facility Services,standard,6,2.18,True,318,0.9628,1,1,2026-06-05T10:10:48.065570703
RUN-007519,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1055,South Central,Fire Protection,standard,6,3.21,True,116,0.935,1,3,2026-06-05T11:12:41.411107852
RUN-007520,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1014,Midwest,Uniform Rental,high_touch,6,5.87,True,159,0.9629,1,2,2026-06-05T13:52:20.960500459
RUN-007521,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1030,Northeast,First Aid & Safety,high_touch,6,3.09,True,214,0.9437,0,9,2026-06-05T11:05:36.001839720
RUN-007522,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1040,Southeast,First Aid & Safety,high_touch,6,4.17,True,418,0.9588,2,2,2026-06-05T12:10:22.796606893
RUN-007523,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1049,South Central,Uniform Rental,standard,6,4.25,True,183,0.9552,0,1,2026-06-05T12:14:47.177527781
RUN-007524,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1047,Southeast,Facility Services,high_touch,6,9.21,False,273,0.9538,0,4,2026-06-05T17:12:45.575540716
RUN-007525,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1022,Midwest,Facility Services,high_touch,6,5.59,True,203,0.9158,1,1,2026-06-05T13:35:24.090317031
RUN-007526,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1028,Northeast,First Aid & Safety,high_touch,6,9.48,False,116,0.9454,0,4,2026-06-05T17:28:40.508951638
RUN-007527,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1013,Midwest,Uniform Rental,standard,6,5.62,True,97,0.968,1,2,2026-06-05T13:37:19.553099906
RUN-007528,2026-06-05,Vendor Credential Audit,monthly,Browz,LOC-1063,West,Uniform Rental,standard,6,3.62,True,171,0.9391,0,1,2026-06-05T11:37:07.091831053
RUN-007529,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1068,West,Fire Protection,high_touch,7,6.11,True,418,0.9532,1,2,2026-06-06T14:06:46.915059577
RUN-007530,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1066,West,First Aid & Safety,high_touch,7,4.12,True,254,0.9462,3,4,2026-06-06T12:06:59.745471016
RUN-007531,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1008,Great Lakes,Fire Protection,high_touch,7,1.45,True,367,0.977,4,2,2026-06-06T09:26:59.343707499
RUN-007532,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1041,Southeast,First Aid & Safety,high_touch,7,3.3,True,309,0.9345,0,5,2026-06-06T11:18:15.479248643
RUN-007533,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1048,Southeast,Facility Services,high_touch,7,4.62,True,231,0.9805,0,4,2026-06-06T12:37:25.475499270
RUN-007534,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1001,Great Lakes,Uniform Rental,high_touch,7,4.47,True,286,0.9639,1,2,2026-06-06T12:27:55.541083513
RUN-007535,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1002,Great Lakes,Uniform Rental,high_touch,7,1.58,True,386,0.9455,4,2,2026-06-06T09:34:38.643769249
RUN-007536,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1011,Great Lakes,Facility Services,high_touch,7,3.28,True,186,0.9615,1,2,2026-06-06T11:17:01.969267260
RUN-007537,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1054,South Central,First Aid & Safety,standard,7,5.18,True,175,0.9814,7,1,2026-06-06T13:11:02.042577818
RUN-007538,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1050,South Central,Uniform Rental,standard,7,3.83,True,231,0.9747,0,3,2026-06-06T11:49:46.721538606
RUN-007539,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1031,Northeast,Fire Protection,standard,7,1.25,True,364,0.9555,1,1,2026-06-06T09:14:47.505503736
RUN-007540,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1016,Midwest,First Aid & Safety,standard,7,2.86,True,365,0.9711,1,3,2026-06-06T10:51:30.565971030
RUN-007541,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1026,Northeast,Uniform Rental,standard,7,4.07,True,229,0.9596,3,3,2026-06-06T12:04:01.708696281
RUN-007542,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1060,South Central,Facility Services,standard,7,2.74,True,361,0.9451,2,3,2026-06-06T10:44:16.635551376
RUN-007543,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1046,Southeast,Facility Services,high_touch,7,7.36,False,102,0.9586,1,6,2026-06-06T15:21:50.400996320
RUN-007544,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1032,Northeast,Fire Protection,high_touch,7,5.58,True,410,0.998,1,3,2026-06-06T13:34:59.292205335
RUN-007545,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1049,South Central,Uniform Rental,standard,7,3.48,True,169,0.9879,2,1,2026-06-06T11:28:55.541582836
RUN-007546,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1028,Northeast,First Aid & Safety,high_touch,7,7.14,False,317,0.9844,0,3,2026-06-06T15:08:26.993664575
RUN-007547,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1018,Midwest,First Aid & Safety,high_touch,7,5.87,True,220,0.9329,2,3,2026-06-06T13:51:58.767793937
RUN-007548,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1021,Midwest,Fire Protection,standard,7,3.32,True,412,0.9707,1,3,2026-06-06T11:19:13.413515258
RUN-007549,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1061,West,Uniform Rental,high_touch,7,3.33,True,167,0.9562,2,6,2026-06-06T11:19:33.867435969
RUN-007550,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1047,Southeast,Facility Services,high_touch,7,4.93,True,264,0.952,5,3,2026-06-06T12:55:45.150294081
RUN-007551,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1051,South Central,Uniform Rental,standard,7,2.9,True,248,0.9544,3,0,2026-06-06T10:54:17.838413278
RUN-007552,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1063,West,Uniform Rental,standard,7,4.48,True,363,0.9614,5,1,2026-06-06T12:28:32.836117684
RUN-007553,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1035,Northeast,Facility Services,standard,7,4.54,True,267,0.992,2,4,2026-06-06T12:32:14.891245983
RUN-007554,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1069,West,Fire Protection,standard,7,4.49,True,279,0.932,4,6,2026-06-06T12:29:16.118831984
RUN-007555,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1064,West,First Aid & Safety,high_touch,7,6.51,True,167,0.9617,1,4,2026-06-06T14:30:20.521806918
RUN-007556,2026-06-06,Daily Incident Intake,daily,Safety Logic,LOC-1062,West,Uniform Rental,standard,7,1.36,True,243,0.9485,2,3,2026-06-06T09:21:19.912737384
RUN-007557,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1003,Great Lakes,Uniform Rental,high_touch,2,0.1,True,140,0.9749,0,6,2026-06-06T08:06:00
RUN-007558,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1014,Midwest,Uniform Rental,high_touch,2,0.1,True,196,0.9519,0,2,2026-06-06T08:06:00
RUN-007559,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1043,Southeast,Fire Protection,high_touch,2,0.1,True,187,0.9592,0,6,2026-06-06T08:06:00
RUN-007560,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1046,Southeast,Facility Services,high_touch,2,2.36,False,284,0.9558,0,4,2026-06-06T10:21:40.351282542
RUN-007561,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1024,Midwest,Facility Services,standard,2,0.1,True,160,0.9865,0,2,2026-06-06T08:06:00
RUN-007562,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1029,Northeast,First Aid & Safety,standard,2,1.13,True,149,0.9825,0,3,2026-06-06T09:07:49.754303291
RUN-007563,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1039,Southeast,Uniform Rental,high_touch,2,1.64,True,171,0.955,3,3,2026-06-06T09:38:10.390166230
RUN-007564,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1042,Southeast,First Aid & Safety,high_touch,2,1.63,True,402,0.985,2,3,2026-06-06T09:38:03.108743560
RUN-007565,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1061,West,Uniform Rental,high_touch,2,2.33,False,406,0.9638,0,8,2026-06-06T10:19:56.786163487
RUN-007566,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1040,Southeast,First Aid & Safety,high_touch,2,2.62,False,252,0.9851,0,2,2026-06-06T10:37:03.286520115
RUN-007567,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1034,Northeast,Facility Services,standard,2,0.82,True,383,0.999,0,2,2026-06-06T08:49:19.238502664
RUN-007568,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1049,South Central,Uniform Rental,standard,2,1.46,True,405,0.9781,0,4,2026-06-06T09:27:48.565683884
RUN-007569,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1022,Midwest,Facility Services,high_touch,2,1.1,True,222,0.9741,1,6,2026-06-06T09:05:47.306372731
RUN-007570,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1062,West,Uniform Rental,standard,2,2.08,False,117,0.9976,0,1,2026-06-06T10:05:01.490657880
RUN-007571,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1068,West,Fire Protection,high_touch,2,2.17,False,224,0.9578,1,1,2026-06-06T10:10:25.645760866
RUN-007572,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1032,Northeast,Fire Protection,high_touch,2,3.15,False,168,0.9646,0,4,2026-06-06T11:08:47.178409313
RUN-007573,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1012,Great Lakes,Facility Services,high_touch,2,0.1,True,394,0.961,1,4,2026-06-06T08:06:00
RUN-007574,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1033,Northeast,Fire Protection,high_touch,2,4.58,False,371,0.9494,0,1,2026-06-06T12:34:49.141734034
RUN-007575,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1006,Great Lakes,First Aid & Safety,high_touch,2,4.06,False,208,0.9509,0,4,2026-06-06T12:03:25.095691975
RUN-007576,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1011,Great Lakes,Facility Services,high_touch,2,2.54,False,407,0.9535,0,3,2026-06-06T10:32:34.618646476
RUN-007577,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1038,Southeast,Uniform Rental,high_touch,2,0.46,True,158,0.9796,0,5,2026-06-06T08:27:42.113304500
RUN-007578,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1007,Great Lakes,Fire Protection,high_touch,2,1.28,True,413,0.943,1,4,2026-06-06T09:16:37.547114660
RUN-007579,2026-06-06,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1064,West,First Aid & Safety,high_touch,2,1.14,True,379,0.9536,1,4,2026-06-06T09:08:07.847718937
RUN-007580,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1063,West,Uniform Rental,standard,7,2.64,True,231,0.9839,3,1,2026-06-07T10:38:16.452326369
RUN-007581,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1026,Northeast,Uniform Rental,standard,7,2.33,True,349,0.9585,0,4,2026-06-07T10:19:53.459623306
RUN-007582,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1060,South Central,Facility Services,standard,7,3.56,True,332,0.9821,0,1,2026-06-07T11:33:35.240738310
RUN-007583,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1067,West,Fire Protection,high_touch,7,6.16,True,405,0.9555,1,6,2026-06-07T14:09:40.376826046
RUN-007584,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1068,West,Fire Protection,high_touch,7,5.49,True,318,0.9679,2,3,2026-06-07T13:29:16.055432888
RUN-007585,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1038,Southeast,Uniform Rental,high_touch,7,6.64,True,294,0.9646,2,5,2026-06-07T14:38:25.575069620
RUN-007586,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1072,West,Facility Services,standard,7,5.17,True,377,0.968,1,3,2026-06-07T13:10:29.567527234
RUN-007587,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1006,Great Lakes,First Aid & Safety,high_touch,7,3.43,True,396,0.9244,2,2,2026-06-07T11:25:46.756840805
RUN-007588,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1071,West,Facility Services,standard,7,2.84,True,126,0.9802,1,2,2026-06-07T10:50:41.231013181
RUN-007589,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1055,South Central,Fire Protection,standard,7,0.95,True,296,0.9846,3,2,2026-06-07T08:56:45.230750261
RUN-007590,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1007,Great Lakes,Fire Protection,high_touch,7,4.2,True,95,0.9524,1,3,2026-06-07T12:12:15.638213838
RUN-007591,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1019,Midwest,Fire Protection,standard,7,6.33,True,369,0.9534,3,0,2026-06-07T14:20:04.852376211
RUN-007592,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1004,Great Lakes,First Aid & Safety,high_touch,7,3.54,True,352,0.9756,2,4,2026-06-07T11:32:36.259981966
RUN-007593,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1016,Midwest,First Aid & Safety,standard,7,4.19,True,408,0.9357,0,1,2026-06-07T12:11:20.809270623
RUN-007594,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1002,Great Lakes,Uniform Rental,high_touch,7,4.22,True,312,0.999,2,3,2026-06-07T12:13:23.654069251
RUN-007595,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1021,Midwest,Fire Protection,standard,7,5.46,True,258,0.96,0,1,2026-06-07T13:27:48.916641245
RUN-007596,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1042,Southeast,First Aid & Safety,high_touch,7,4.9,True,416,0.9704,0,5,2026-06-07T12:54:13.389941427
RUN-007597,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1069,West,Fire Protection,standard,7,1.92,True,156,0.9522,2,3,2026-06-07T09:55:26.160779204
RUN-007598,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1023,Midwest,Facility Services,standard,7,1.78,True,376,0.9496,0,0,2026-06-07T09:46:40.362850241
RUN-007599,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1014,Midwest,Uniform Rental,high_touch,7,6.12,True,407,0.9414,1,2,2026-06-07T14:07:03.327622956
RUN-007600,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1029,Northeast,First Aid & Safety,standard,7,0.52,True,392,0.9607,2,0,2026-06-07T08:31:00.821098062
RUN-007601,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1043,Southeast,Fire Protection,high_touch,7,8.12,False,264,0.9673,2,7,2026-06-07T16:07:25.014231465
RUN-007602,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1036,Northeast,Facility Services,standard,7,2.52,True,300,0.9563,1,4,2026-06-07T10:31:15.168046471
RUN-007603,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1015,Midwest,Uniform Rental,high_touch,7,6.09,True,311,0.9627,1,3,2026-06-07T14:05:31.742739365
RUN-007604,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1040,Southeast,First Aid & Safety,high_touch,7,6.44,True,155,0.9774,1,3,2026-06-07T14:26:38.892031439
RUN-007605,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1048,Southeast,Facility Services,high_touch,7,5.94,True,120,0.948,3,3,2026-06-07T13:56:11.962921565
RUN-007606,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1009,Great Lakes,Fire Protection,high_touch,7,2.81,True,264,0.9213,0,0,2026-06-07T10:48:31.950877009
RUN-007607,2026-06-07,Daily Incident Intake,daily,Safety Logic,LOC-1010,Great Lakes,Facility Services,high_touch,7,4.29,True,414,0.966,1,3,2026-06-07T12:17:34.713941242
RUN-007608,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1039,Southeast,Uniform Rental,high_touch,7,4.85,True,411,0.9848,2,5,2026-06-08T12:51:17.331598582
RUN-007609,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1017,Midwest,First Aid & Safety,standard,7,3.46,True,364,0.9457,2,2,2026-06-08T11:27:23.973319510
RUN-007610,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1060,South Central,Facility Services,standard,7,4.97,True,325,0.9803,0,0,2026-06-08T12:58:04.610775227
RUN-007611,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1018,Midwest,First Aid & Safety,high_touch,7,2.95,True,246,0.9564,3,10,2026-06-08T10:56:51.284649869
RUN-007612,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1066,West,First Aid & Safety,high_touch,7,5.85,True,325,0.9571,3,4,2026-06-08T13:51:13.327418185
RUN-007613,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1037,Southeast,Uniform Rental,high_touch,7,1.51,True,300,0.9811,2,8,2026-06-08T09:30:42.941602911
RUN-007614,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1012,Great Lakes,Facility Services,high_touch,7,3.26,True,407,0.9587,1,6,2026-06-08T11:15:43.937625428
RUN-007615,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1003,Great Lakes,Uniform Rental,high_touch,7,2.66,True,96,0.9583,2,3,2026-06-08T10:39:47.052097710
RUN-007616,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1032,Northeast,Fire Protection,high_touch,7,4.41,True,286,0.9515,3,7,2026-06-08T12:24:46.943117470
RUN-007617,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1015,Midwest,Uniform Rental,high_touch,7,2.11,True,171,0.9418,1,4,2026-06-08T10:06:21.733022372
RUN-007618,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1033,Northeast,Fire Protection,high_touch,7,1.94,True,345,0.9775,0,3,2026-06-08T09:56:40.663139481
RUN-007619,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1014,Midwest,Uniform Rental,high_touch,7,3.83,True,107,0.946,0,3,2026-06-08T11:49:50.565513848
RUN-007620,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1069,West,Fire Protection,standard,7,4.63,True,348,0.9664,0,3,2026-06-08T12:37:46.244309706
RUN-007621,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1029,Northeast,First Aid & Safety,standard,7,5.36,True,228,0.9707,4,0,2026-06-08T13:21:43.347693288
RUN-007622,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1057,South Central,Fire Protection,standard,7,5.1,True,186,0.9483,1,1,2026-06-08T13:06:13.832251820
RUN-007623,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1062,West,Uniform Rental,standard,7,3.13,True,357,0.9823,0,2,2026-06-08T11:07:49.725900985
RUN-007624,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1064,West,First Aid & Safety,high_touch,7,3.21,True,319,0.9874,4,5,2026-06-08T11:12:53.947708608
RUN-007625,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1048,Southeast,Facility Services,high_touch,7,6.0,True,328,0.9379,3,3,2026-06-08T14:00:00.720779115
RUN-007626,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1001,Great Lakes,Uniform Rental,high_touch,7,2.85,True,170,0.953,2,4,2026-06-08T10:50:46.760121212
RUN-007627,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1071,West,Facility Services,standard,7,2.54,True,174,0.9528,2,2,2026-06-08T10:32:17.007786287
RUN-007628,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1065,West,First Aid & Safety,standard,7,4.27,True,225,0.9668,3,2,2026-06-08T12:16:08.142826974
RUN-007629,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1020,Midwest,Fire Protection,standard,7,2.58,True,269,0.9868,4,0,2026-06-08T10:34:39.737299972
RUN-007630,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1019,Midwest,Fire Protection,standard,7,2.81,True,388,0.9865,2,1,2026-06-08T10:48:44.218824108
RUN-007631,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1021,Midwest,Fire Protection,standard,7,2.8,True,336,0.9594,2,1,2026-06-08T10:47:43.714298134
RUN-007632,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1072,West,Facility Services,standard,7,1.89,True,101,0.9588,2,1,2026-06-08T09:53:16.155581555
RUN-007633,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1052,South Central,First Aid & Safety,standard,7,3.6,True,255,0.9683,2,2,2026-06-08T11:35:58.014440249
RUN-007634,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1044,Southeast,Fire Protection,high_touch,7,4.21,True,315,0.9495,4,4,2026-06-08T12:12:24.504472251
RUN-007635,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1067,West,Fire Protection,high_touch,7,2.99,True,113,0.9611,2,6,2026-06-08T10:59:21.830669117
RUN-007636,2026-06-08,Daily Incident Intake,daily,Safety Logic,LOC-1056,South Central,Fire Protection,standard,7,3.56,True,282,0.9912,2,1,2026-06-08T11:33:41.867578483
RUN-007637,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1063,West,Uniform Rental,standard,3,0.1,True,408,0.9413,1,2,2026-06-08T08:06:00
RUN-007638,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1025,Northeast,Uniform Rental,standard,3,1.07,True,319,0.969,2,3,2026-06-08T09:04:21.311472541
